TerminalID;ProjectID;ComboID;Country;Region;Wiki;TerminalName;UnitName;OtherEnglishNames;Owner;Parent;Status;StartYear1;StartYear2;StartYear3;StopYear;Import/Export;Capacity;CapacityUnits;CapacityInMtpa;Location;Prefecture/District;State/Province;Latitude;Longitude;Accuracy;Floating;FID;FIDYear;OtherLanguageName;PowerPlantsSupplied;OtherLanguageWikiPage
T0303;2;T030302;Papua New Guinea;SE Asia;https://www.gem.wiki/Papua_LNG_Terminal_(Total);Papua LNG Terminal (Total);T2;Caution Bay LNG Terminal;"TotalEnergies [31.10%]; ExxonMobil [28.70%]; Government of Papua New Guinea [22.50%]; Santos [17.70%]";"TotalEnergies [31.10%]; ExxonMobil [28.70%]; Government of Papua New Guinea [22.50%]; Santos [17.70%]";Proposed;2027;;;;Export;2.7;mtpa;2.7;Caution Bay;;Central Province;-9.3392748;146.9872856;exact;;Pre-FID;2023;;;
T0304;1;T030401;Papua New Guinea;SE Asia;https://www.gem.wiki/Papua_New_Guinea_LNG_Terminal_(Exxon);Papua New Guinea LNG Terminal (Exxon);T1;PNG LNG;PNG LNG [500.00%];"Santos [42.50%]; ExxonMobil [33.20%]; Kumal Petroleum Holdings Limited [16.80%]; ENEOS Holdings [4.70%]; Government of Papua New Guinea [2.80%]";Operating;2014;;;;Export;4.15;mtpa;4.15;Port Moresby;;National Capital District;-9.33862;147.01825;exact;;;;;;
T0304;2;T030402;Papua New Guinea;SE Asia;https://www.gem.wiki/Papua_New_Guinea_LNG_Terminal_(Exxon);Papua New Guinea LNG Terminal (Exxon);T2;PNG LNG;PNG LNG [500.00%];"Santos [42.50%]; ExxonMobil [33.20%]; Kumal Petroleum Holdings Limited [16.80%]; ENEOS Holdings [4.70%]; Government of Papua New Guinea [2.80%]";Operating;2014;;;;Export;4.15;mtpa;4.15;Port Moresby;;National Capital District;-9.33862;147.01825;exact;;;;;;
T0304;3;T030403;Papua New Guinea;SE Asia;https://www.gem.wiki/Papua_New_Guinea_LNG_Terminal_(Exxon);Papua New Guinea LNG Terminal (Exxon);T3;PNG LNG;PNG LNG [500.00%];"Santos [42.50%]; ExxonMobil [33.20%]; Kumal Petroleum Holdings Limited [16.80%]; ENEOS Holdings [4.70%]; Government of Papua New Guinea [2.80%]";Proposed;2025;;;;Export;2.6;mtpa;2.6;Port Moresby;;National Capital District;-9.33862;147.01825;exact;;Pre-FID;2023;;;
T0305;0;T030500;Philippines;SE Asia;https://www.gem.wiki/Bataan-Manila_LNG_Terminal;Bataan-Manila LNG Terminal;;Limay LNG Terminal, Batman II;Philippine National Oil Company [100.00%];Philippine National Oil Company [100.00%];Cancelled;2020;;;;Import;;;--;Limay;Second District;Bataan;14.57;120.6;approximate;;;;;;
T0306;0;T030600;Philippines;SE Asia;https://www.gem.wiki/Batangas_LNG_Terminal;Batangas LNG Terminal (PNOC);;;Philippine National Oil Company [100.00%];Philippine National Oil Company [100.00%];Cancelled;2020;;;;Import;;;--;Batangas;;Batangas;13.690671;120.891207;approximate;yes;;;;;
T0307;0;T030700;Philippines;SE Asia;https://www.gem.wiki/Mariveles_LNG_Terminal;Mariveles LNG Terminal;;;GNPower [100.00%];GNPower [100.00%];Cancelled;;;;;Import;2.17;mtpa;2.17;Mariveles;;Bataan;14.43;120.48;approximate;;;;;;
T0308;0;T030800;Philippines;SE Asia;https://www.gem.wiki/Pagbilao_Grande_Island_LNG_Terminal;Pagbilao Grande Island LNG Terminal;;Quezon LNG, P9B Terminal;Energy World [100.00%];Energy World [100.00%];Construction;2022;;;;Import;1.5;mtpa;1.5;Pagbilao Grande Island;;Quezon ;13.966667;121.7;approximate;;;;;Pagbilao Combined Cycle power station;
T0309;0;T030900;Singapore;SE Asia;https://www.gem.wiki/Singapore_LNG_Terminal;Singapore LNG Terminal;;Jurong Island LNG Terminal, SLNG Terminal;Singapore LNG Corporation [100.00%];Singapore LNG Corporation [100.00%];Operating;2013;2018.0;;;Import;11;mtpa;11;Jurong Island;;West Region;1.23616;103.67135;exact;;;;;;
T0309;1;T030901;Singapore;SE Asia;https://www.gem.wiki/Singapore_LNG_Terminal;Singapore LNG Terminal;Expansion;Jurong Island LNG Terminal;Singapore LNG Corporation [100.00%];Singapore LNG Corporation [100.00%];Proposed;2022;;;;Import;5.3;mtpa;5.3;Jurong Island;;West Region;1.23616;103.67135;exact;;;;;;
T0310;0;T031000;South Korea;East Asia;https://www.gem.wiki/Boryeong_LNG_Terminal;Boryeong LNG Terminal;;GS Group 50%, SK E&S 50%;"GS Group [50.00%]; SK Group [50.00%]";"GS Group [50.00%]; SK Group [50.00%]";Operating;2017;;;;Import;4;mtpa;4;Yeongbo Industrial Zone, Boryeong;;South Chungcheong;36.415;126.4947;exact;;;;;;
T0311;0;T031100;South Korea;East Asia;https://www.gem.wiki/Gwangyang_LNG_Terminal;Gwangyang LNG Terminal;;;POSCO [100.00%];POSCO [100.00%];Operating;2005;;;;Import;5.2;mtpa;5.2;Gwangyang;;South Jeolla;34.889;127.7815;exact;;;;;;
T0312;0;T031200;South Korea;East Asia;https://www.gem.wiki/Incheon_LNG_Terminal;Incheon LNG Terminal;;;KOGAS [100.00%];KOGAS [100.00%];Operating;1996;;;;Import;40;mtpa;40;Incheon;;Seoul Capital Area;37.35124;126.602;exact;;;;;;
T0313;0;T031300;South Korea;East Asia;https://www.gem.wiki/Pyeongtaek_LNG_Terminal;Pyeongtaek LNG Terminal;;;KOGAS [100.00%];KOGAS [100.00%];Operating;1986;;;;Import;30.1;mtpa;30.1;Pyeongtaek;;Gyeonggi;37.0057;126.7841;exact;;;;;;
T0314;0;T031400;South Korea;East Asia;https://www.gem.wiki/Samcheok_LNG_Terminal;Samcheok LNG Terminal;;;KOGAS [100.00%];KOGAS [100.00%];Operating;2014;;;;Import;9;mtpa;9;Samcheok;;Gangwon-do;37.1683;129.3502;exact;;;;;;
T0315;0;T031500;South Korea;East Asia;https://www.gem.wiki/Tongyoung_LNG_Terminal;Tongyoung LNG Terminal;;Tongyeong LNG Terminal;KOGAS [100.00%];KOGAS [100.00%];Operating;2002;;;;Import;15.5;mtpa;15.5;Tongyoung;;South Gyeongsang;34.9474;128.4255;exact;;;;;;
T0316;0;T031600;Sri Lanka;SE Asia;https://www.gem.wiki/Kerewalapitiya_LNG_Terminal;Kerewalapitiya LNG Terminal;;;"Petronet LNG [47.50%]; Mitsubishi [unknown %]; Sojitz Corporation [unknown %]";"Petronet LNG [47.50%]; Mitsubishi [unknown %]; Sojitz Corporation [unknown %]";Shelved;2021;;;;Import;2.7;mtpa;2.7;Kerewalapitiya, Colombo;Colombo;Western;7.016667;79.883333;approximate;;;;;;
T0317;0;T031700;Taiwan;East Asia;https://www.gem.wiki/Taichung_LNG_Terminal;Taichung LNG Terminal;;"CNPC Second Terminal; No. 2 Terminal";Unknown [unknown %];Unknown [unknown %];Operating;2009;2011.0;;;Import;3;mtpa;3;Taichung Harbor;;Taichung;24.25304;120.49586;exact;;;;臺中LNG接收站 (中油);;
T0317;1;T031701;Taiwan;East Asia;https://www.gem.wiki/Taichung_LNG_Terminal;Taichung LNG Terminal;Expansion Phase 1;"CNPC Second Terminal; No. 2 Terminal";Unknown [unknown %];Unknown [unknown %];Operating;2019;;;;Import;2;mtpa;2;Taichung Harbor;;Taichung;24.25304;120.49586;exact;;;;臺中LNG接收站擴建一期;;
T0317;2;T031702;Taiwan;East Asia;https://www.gem.wiki/Taichung_LNG_Terminal;Taichung LNG Terminal;Expansion Phase 2;"CNPC Second Terminal; No. 2 Terminal";Unknown [unknown %];Unknown [unknown %];Proposed;2022;;;;Import;1;mtpa;1;Taichung Harbor;;Taichung;24.25304;120.49586;exact;;;;臺中LNG接收站擴建二期;;
T0317;3;T031703;Taiwan;East Asia;https://www.gem.wiki/Taichung_LNG_Terminal;Taichung LNG Terminal;No. 5 LNG Terminal;"CNPC Second Terminal; No. 2 Terminal";Unknown [unknown %];Unknown [unknown %];Proposed;2026;;;;Import;2.7;mtpa;2.7;Taichung Harbor;;Taichung;24.25304;120.49586;exact;;;;台中LNG接收站扩建三期;;
T0318;0;T031800;Taiwan;East Asia;https://www.gem.wiki/Taoyuan_LNG_Terminal;Taoyuan LNG Terminal;Phase I;"Guantang LNG Terminal; CNPC Third Terminal; No. 3 LNG Terminal";Unknown [unknown %];Unknown [unknown %];Construction;2025;;;;Import;3;mtpa;3;Guantang (Kwun Tong) Industrial Area;;Taoyuan;25.045533;121.060884;exact;;;;桃園大潭觀塘LNG接收站 (中油第三接收站);;
T0320;0;T032000;Taiwan;East Asia;https://www.gem.wiki/Yung-An_LNG_Terminal;Yung-An LNG Terminal;;"CNPC First Terminal; No. 1 LNG Terminal";Unknown [unknown %];Unknown [unknown %];Operating;1990;;;;Import;10.5;mtpa;10.5;Kaohsiung City, Yong'an District;;Kaohsiung;22.80928;120.2054;exact;;;;永安LNG接收站;;
T0320;1;T032001;Taiwan;East Asia;https://www.gem.wiki/Yung-An_LNG_Terminal;Yung-An LNG Terminal;Expansion;"CNPC First Terminal; No. 1 LNG Terminal";Unknown [unknown %];Unknown [unknown %];Construction;2027;;;;Import;1.8;mtpa;1.8;Kaohsiung City, Yong'an District;;Kaohsiung;22.80928;120.2054;exact;;;;永安LNG接收站;;
T0321;0;T032100;Thailand;SE Asia;https://www.gem.wiki/Map_Ta_Phut_LNG_Terminal_1;Map Ta Phut LNG Terminal 1;;Rayong LNG Terminal, Map Ta Phut LNG Terminal;PTT LNG [100.00%];PTT [100.00%];Operating;2011;2017.0;;;Import;10;mtpa;10;Map Ta Phut;;Rayong;12.651686;101.159533;exact;;;;;;
T0321;1;T032101;Thailand;SE Asia;https://www.gem.wiki/Map_Ta_Phut_LNG_Terminal_1;Map Ta Phut LNG Terminal 1;Expansion;Rayong LNG Terminal, Map Ta Phut LNG Terminal;PTT LNG [100.00%];PTT [100.00%];Operating;2019;;;;Import;1.5;mtpa;1.5;Map Ta Phut;;Rayong;12.651686;101.159533;exact;;;;;;
T0322;0;T032200;Thailand;SE Asia;https://www.gem.wiki/Map_Ta_Phut_LNG_Terminal_2;Map Ta Phut LNG Terminal 2;;Nong Fab LNG Terminal;PTT LNG [100.00%];PTT [100.00%];Construction;2022;;;;Import;7.5;mtpa;7.5;Map Ta Phut;;Rayong;12.6791481;101.1178382;exact;;;;;;
T0323;0;T032300;Vietnam;SE Asia;https://www.gem.wiki/Thi_Vai_LNG_Terminal;Thi Vai LNG Terminal;T1;;PetroVietnam Gas [100.00%];PetroVietnam [100.00%];Construction;2022;;;;Import;1;mtpa;1;Vũng Tàu Port;;Bà Rịa–Vũng Tàu;10.527191;107.026022;approximate;;;;;;
T0323;1;T032301;Vietnam;SE Asia;https://www.gem.wiki/Thi_Vai_LNG_Terminal;Thi Vai LNG Terminal;T2;;PetroVietnam Gas [100.00%];PetroVietnam [100.00%];Proposed;2023;;;;Import;3;mtpa;3;Vũng Tàu Port;;Bà Rịa–Vũng Tàu;10.527191;107.026022;approximate;;;;;;
T0324;0;T032400;Vietnam;SE Asia;https://www.gem.wiki/Hai_Linh_LNG_Terminal;Hai Linh LNG Terminal;;;Hai Linh Co Ltd [100.00%];Hai Linh Co Ltd [100.00%];Construction;2022;;;;Import;1.5;mtpa;1.5;Phu Long Island, Vung Tau;;Bà Rịa–Vũng Tàu;10.383333;107.116667;approximate;;;;;;
T0325;0;T032500;Vietnam;SE Asia;https://www.gem.wiki/Son_My_LNG_Terminal;Son My LNG Terminal;;;"AES Corporation [unknown %]; PetroVietnam Gas [unknown %]";"AES Corporation [unknown %]; PetroVietnam [unknown %]";Proposed;2026;;;;Import;3.6;mtpa;3.6;Son My;Ham Tan;Binh Thuan;10.65008;107.68464;approximate;;Pre-FID;;;;
T0326;1;T032601;Australia;Australia and New Zealand;https://www.gem.wiki/Arrow_Energy_LNG_Terminal;Arrow Energy LNG Terminal;T1;;"PetroChina [unknown %]; Shell [unknown %]";"PetroChina [unknown %]; Shell [unknown %]";Cancelled;;;;;Export;4.5;mtpa;4.5;Curtis Island;Gladstone;Queensland;-23.6243946;151.1444092;approximate;;Pre-FID;;;;
T0326;2;T032602;Australia;Australia and New Zealand;https://www.gem.wiki/Arrow_Energy_LNG_Terminal;Arrow Energy LNG Terminal;T2;;"PetroChina [unknown %]; Shell [unknown %]";"PetroChina [unknown %]; Shell [unknown %]";Cancelled;;;;;Export;4.5;mtpa;4.5;Curtis Island;Gladstone;Queensland;-23.6243946;151.1444092;approximate;;Pre-FID;;;;
T0326;3;T032603;Australia;Australia and New Zealand;https://www.gem.wiki/Arrow_Energy_LNG_Terminal;Arrow Energy LNG Terminal;T3;;"PetroChina [unknown %]; Shell [unknown %]";"PetroChina [unknown %]; Shell [unknown %]";Cancelled;;;;;Export;4.5;mtpa;4.5;Curtis Island;Gladstone;Queensland;-23.6243946;151.1444092;approximate;;Pre-FID;;;;
T0326;4;T032604;Australia;Australia and New Zealand;https://www.gem.wiki/Arrow_Energy_LNG_Terminal;Arrow Energy LNG Terminal;T4;;"PetroChina [unknown %]; Shell [unknown %]";"PetroChina [unknown %]; Shell [unknown %]";Cancelled;;;;;Export;4.5;mtpa;4.5;Curtis Island;Gladstone;Queensland;-23.6243946;151.1444092;approximate;;Pre-FID;;;;
T0327;1;T032701;Australia;Australia and New Zealand;https://www.gem.wiki/Australia_Pacific_LNG_Terminal;Australia Pacific LNG Terminal;T1;APLNG;"Origin Energy Limited [47.50%]; ConocoPhillips [27.50%]; Sinopec [25.00%]";"Origin Energy Limited [47.50%]; ConocoPhillips [27.50%]; Sinopec [25.00%]";Operating;2016;;;;Export;4.5;mtpa;4.5;Curtis Island;Gladstone;Queensland;-23.75583;151.19061;exact;;;;;;
T0327;2;T032702;Australia;Australia and New Zealand;https://www.gem.wiki/Australia_Pacific_LNG_Terminal;Australia Pacific LNG Terminal;T2;APLNG;"Origin Energy Limited [47.50%]; ConocoPhillips [27.50%]; Sinopec [25.00%]";"Origin Energy Limited [47.50%]; ConocoPhillips [27.50%]; Sinopec [25.00%]";Operating;2017;;;;Export;4.5;mtpa;4.5;Curtis Island;Gladstone;Queensland;-23.75583;151.19061;exact;;;;;;
T0328;1;T032801;Australia;Australia and New Zealand;https://www.gem.wiki/Bonaparte_FLNG_Terminal;Bonaparte FLNG Terminal;;Prelude;"Engie [unknown %]; Santos [unknown %]";"Engie [unknown %]; Santos [unknown %]";Cancelled;;;;;Export;2;mtpa;2;Bonaparte Island;;Western Australia;-14.855412;124.768939;approximate;yes;Pre-FID;;;;
T0329;1;T032901;Australia;Australia and New Zealand;https://www.gem.wiki/Browse_FLNG_Terminal;Browse FLNG Terminal;T1;;"Woodside Energy [30.60%]; Japan Australia LNG Pty Ltd [28.80%]; Shell [27.00%]; BP [17.33%]; PetroChina [10.67%]";"Woodside Energy [30.60%]; Shell [27.00%]; BP [17.33%]; PetroChina [10.67%]; Mitsubishi [7.20%]; Mitsui Group [7.20%]";Proposed;2023;;;;Export;5.7;mtpa;5.7;Broome;Kimberley;Western Australia;-17.961944;122.236111;approximate;yes;Pre-FID;;;;
T0329;2;T032902;Australia;Australia and New Zealand;https://www.gem.wiki/Browse_FLNG_Terminal;Browse FLNG Terminal;T2;;"Woodside Energy [30.60%]; Japan Australia LNG Pty Ltd [28.80%]; Shell [27.00%]; BP [17.33%]; PetroChina [10.67%]";"Woodside Energy [30.60%]; Shell [27.00%]; BP [17.33%]; PetroChina [10.67%]; Mitsubishi [7.20%]; Mitsui Group [7.20%]";Proposed;2023;;;;Export;5.7;mtpa;5.7;Broome;Kimberley;Western Australia;-17.961944;122.236111;approximate;yes;Pre-FID;;;;
T0330;0;T033000;Australia;Australia and New Zealand;https://www.gem.wiki/Crib_Point_FSRU_Terminal;Crib Point FSRU Terminal;;;Leif Höegh & Co [100.00%];Leif Höegh & Co [100.00%];Cancelled;2022;;;;Import;1.75;mtpa;1.75;Melbourne;;Victoria;-38.366667;145.333333;approximate;;Pre-FID;;;;
T0331;1;T033101;Australia;Australia and New Zealand;https://www.gem.wiki/Darwin_LNG_Terminal;Darwin LNG Terminal;T1;;"Santos [43.40%]; SK E&S [25.00%]; JERA [12.20%]; INPEX [11.40%]; Eni SpA [11.00%]; Tokyo Gas [3.10%]";"Santos [43.40%]; SK E&S [25.00%]; INPEX [11.40%]; Eni SpA [11.00%]; Tokyo Gas [3.10%]; Chubu Electric Power [3.05%]; Tokyo Electric Power Company [3.05%]";Operating;2006;;;;Export;3.7;mtpa;3.7;Darwin;Wickham Point;Northern Territory;-12.5221;130.8663;exact;;FID;2003;;;
T0331;2;T033102;Australia;Australia and New Zealand;https://www.gem.wiki/Darwin_LNG_Terminal;Darwin LNG Terminal;T2;;"Santos [43.40%]; SK E&S [25.00%]; JERA [12.20%]; INPEX [11.40%]; Eni SpA [11.00%]; Tokyo Gas [3.10%]";"Santos [43.40%]; SK E&S [25.00%]; INPEX [11.40%]; Eni SpA [11.00%]; Tokyo Gas [3.10%]; Chubu Electric Power [3.05%]; Tokyo Electric Power Company [3.05%]";Proposed;;;;;Export;3.7;mtpa;3.7;Darwin;Wickham Point;Northern Territory;-12.5221;130.8663;exact;;Pre-FID;;;;
T0332;1;T033201;Australia;Australia and New Zealand;https://www.gem.wiki/Fishermans_Landing_LNG_Terminal;Fishermans Landing LNG Terminal;T1;;Liquefied Natural Gas Limited [100.00%];Liquefied Natural Gas Limited [100.00%];Cancelled;;;;;Export;1.8;mtpa;1.8;Port of Gladstone;;Queensland;-23.820194;151.242522;approximate;;Pre-FID;;;;
T0332;2;T033202;Australia;Australia and New Zealand;https://www.gem.wiki/Fishermans_Landing_LNG_Terminal;Fishermans Landing LNG Terminal;T2;;Liquefied Natural Gas Limited [100.00%];Liquefied Natural Gas Limited [100.00%];Cancelled;;;;;Export;1.8;mtpa;1.8;Port of Gladstone;;Queensland;-23.820194;151.242522;approximate;;Pre-FID;;;;
T0333;1;T033301;Australia;Australia and New Zealand;https://www.gem.wiki/Gladstone_LNG_Terminal;Gladstone LNG Terminal;T1;GLNG Terminal;"Santos [30.00%]; Petronas [27.50%]; TotalEnergies [27.50%]; KOGAS [15.00%]";"Santos [30.00%]; Petronas [27.50%]; TotalEnergies [27.50%]; KOGAS [15.00%]";Operating;2015;;;;Export;3.9;mtpa;3.9;Curtis Island;Gladstone;Queensland;-23.776;151.2103;exact;;FID;;;;
T0333;2;T033302;Australia;Australia and New Zealand;https://www.gem.wiki/Gladstone_LNG_Terminal;Gladstone LNG Terminal;T2;GLNG Terminal;"Santos [30.00%]; Petronas [27.50%]; TotalEnergies [27.50%]; KOGAS [15.00%]";"Santos [30.00%]; Petronas [27.50%]; TotalEnergies [27.50%]; KOGAS [15.00%]";Operating;2016;;;;Export;3.9;mtpa;3.9;Curtis Island;Gladstone;Queensland;-23.776;151.2103;exact;;FID;;;;
T0334;1;T033401;Australia;Australia and New Zealand;https://www.gem.wiki/Gorgon_LNG_Terminal;Gorgon LNG Terminal;T1;;"Chevron Australia [47.33%]; ExxonMobil [25.00%]; Shell Australia [25.00%]; Osaka Gas [1.30%]; Tokyo Gas [1.00%]; JERA Australia [0.42%]";"Chevron [47.33%]; ExxonMobil [25.00%]; Shell [25.00%]; Osaka Gas [1.30%]; Tokyo Gas [1.00%]; JERA [0.42%]";Operating;2016;;;;Export;5.2;mtpa;5.2;Barrow Island;;Western Australia;-20.79;115.44965;exact;;FID;;;;
T0334;2;T033402;Australia;Australia and New Zealand;https://www.gem.wiki/Gorgon_LNG_Terminal;Gorgon LNG Terminal;T2;;"Chevron Australia [47.33%]; ExxonMobil [25.00%]; Shell Australia [25.00%]; Osaka Gas [1.30%]; Tokyo Gas [1.00%]; JERA Australia [0.42%]";"Chevron [47.33%]; ExxonMobil [25.00%]; Shell [25.00%]; Osaka Gas [1.30%]; Tokyo Gas [1.00%]; JERA [0.42%]";Operating;2016;;;;Export;5.2;mtpa;5.2;Barrow Island;;Western Australia;-20.79;115.44965;exact;;FID;;;;
T0334;3;T033403;Australia;Australia and New Zealand;https://www.gem.wiki/Gorgon_LNG_Terminal;Gorgon LNG Terminal;T3;;"Chevron Australia [47.33%]; ExxonMobil [25.00%]; Shell Australia [25.00%]; Osaka Gas [1.30%]; Tokyo Gas [1.00%]; JERA Australia [0.42%]";"Chevron [47.33%]; ExxonMobil [25.00%]; Shell [25.00%]; Osaka Gas [1.30%]; Tokyo Gas [1.00%]; JERA [0.42%]";Operating;2017;;;;Export;5.2;mtpa;5.2;Barrow Island;;Western Australia;-20.79;115.44965;exact;;FID;;;;
T0334;4;T033404;Australia;Australia and New Zealand;https://www.gem.wiki/Gorgon_LNG_Terminal;Gorgon LNG Terminal;T4;;"Chevron Australia [47.33%]; ExxonMobil Australia [25.00%]; Shell Australia [25.00%]; Osaka Gas Australia [1.25%]; Tokyo Gas Australia [1.00%]; JERA Australia [0.42%]";"Chevron [47.33%]; ExxonMobil [25.00%]; Shell [25.00%]; Osaka Gas [1.25%]; Tokyo Gas [1.00%]; JERA [0.42%]";Shelved;;;;;Export;5.2;mtpa;5.2;Barrow Island;;Western Australia;-20.79;115.44965;exact;;FID;;;;
T0335;1;T033501;Australia;Australia and New Zealand;https://www.gem.wiki/Ichthys_FLNG_Terminal;Ichthys FLNG Terminal;T1;;"INPEX [66.30%]; TotalEnergies [26.00%]; CPC Corporation [2.60%]; Tokyo Gas [1.60%]; JERA [1.40%]; Kansai Electric Power Company [1.20%]; Osaka Gas [1.20%]; Toho Gas [0.40%]";"INPEX [66.30%]; TotalEnergies [26.00%]; CPC Corporation [2.60%]; Tokyo Gas [1.60%]; Kansai Electric Power Company [1.20%]; Osaka Gas [1.20%]; Toho Gas [0.40%]; Chubu Electric Power [0.35%]; Tokyo Electric Power Company [0.35%]";Operating;2018;;;;Export;4.45;mtpa;4.45;Browse Basin;;Western Australia;-17.961944;122.236111;approximate;yes;FID;;;;
T0335;2;T033502;Australia;Australia and New Zealand;https://www.gem.wiki/Ichthys_FLNG_Terminal;Ichthys FLNG Terminal;T2;;"INPEX [66.30%]; TotalEnergies [26.00%]; CPC Corporation [2.60%]; Tokyo Gas [1.60%]; JERA [1.40%]; Kansai Electric Power Company [1.20%]; Osaka Gas [1.20%]; Toho Gas [0.40%]";"INPEX [66.30%]; TotalEnergies [26.00%]; CPC Corporation [2.60%]; Tokyo Gas [1.60%]; Kansai Electric Power Company [1.20%]; Osaka Gas [1.20%]; Toho Gas [0.40%]; Chubu Electric Power [0.35%]; Tokyo Electric Power Company [0.35%]";Operating;2018;;;;Export;4.45;mtpa;4.45;Browse Basin;;Western Australia;-17.961944;122.236111;approximate;yes;FID;;;;
T0335;3;T033503;Australia;Australia and New Zealand;https://www.gem.wiki/Ichthys_FLNG_Terminal;Ichthys FLNG Terminal;T3;;Ichthys LNG Pty Ltd [800.00%];"INPEX [66.25%]; TotalEnergies [26.00%]; CPC Corporation [2.63%]; Tokyo Gas [1.58%]; Kansai Electric Power [1.20%]; Other [1.20%]; JERA [0.74%]; Toho Gas [0.42%]";Proposed;2023;;;;Export;;;--;Browse Basin;;Western Australia;-17.961944;122.236111;approximate;yes;;;;;
T0336;0;T033600;Australia;Australia and New Zealand;https://www.gem.wiki/Newcastle_FSRU;Newcastle FSRU;;Newcastle GasDock  terminal;Newcastle GasDock Company [100.00%];EPIK [100.00%];Proposed;2022;;;;Import;1;mtpa;1;Newcastle;;New South Wales;-32.916667;151.75;approximate;yes;Pre-FID;2020;;;
T0337;1;T033701;Australia;Australia and New Zealand;https://www.gem.wiki/North_West_Shelf_LNG_Terminal;North West Shelf LNG Terminal;T1;NWS T1;"Japan Australia LNG Pty Ltd [33.34%]; BHP [16.67%]; BP [16.67%]; Chevron [16.67%]; Shell [16.67%]; Woodside Energy [16.67%]";"BHP [16.67%]; BP [16.67%]; Chevron [16.67%]; Shell [16.67%]; Woodside Energy [16.67%]; Mitsubishi [8.34%]; Mitsui Group [8.34%]";Operating;1989;;;;Export;2.5;mtpa;2.5;Perth;Burrup Peninsula;Western Australia;-20.59424;116.7767;exact;;;;;;
T0337;2;T033702;Australia;Australia and New Zealand;https://www.gem.wiki/North_West_Shelf_LNG_Terminal;North West Shelf LNG Terminal;T2;NWS T2;"Japan Australia LNG Pty Ltd [33.34%]; BHP [16.67%]; BP [16.67%]; Chevron [16.67%]; Shell [16.67%]; Woodside Energy [16.67%]";"BHP [16.67%]; BP [16.67%]; Chevron [16.67%]; Shell [16.67%]; Woodside Energy [16.67%]; Mitsubishi [8.34%]; Mitsui Group [8.34%]";Operating;1989;;;;Export;2.5;mtpa;2.5;Perth;Burrup Peninsula;Western Australia;-20.59424;116.7767;exact;;;;;;
T0337;3;T033703;Australia;Australia and New Zealand;https://www.gem.wiki/North_West_Shelf_LNG_Terminal;North West Shelf LNG Terminal;T3;NWS T3;"Japan Australia LNG Pty Ltd [33.34%]; BHP [16.67%]; BP [16.67%]; Chevron [16.67%]; Shell [16.67%]; Woodside Energy [16.67%]";"BHP [16.67%]; BP [16.67%]; Chevron [16.67%]; Shell [16.67%]; Woodside Energy [16.67%]; Mitsubishi [8.34%]; Mitsui Group [8.34%]";Operating;1992;;;;Export;2.5;mtpa;2.5;Perth;Burrup Peninsula;Western Australia;-20.59424;116.7767;exact;;;;;;
T0337;4;T033704;Australia;Australia and New Zealand;https://www.gem.wiki/North_West_Shelf_LNG_Terminal;North West Shelf LNG Terminal;T4;NWS T4;"Japan Australia LNG Pty Ltd [33.34%]; BHP [16.67%]; BP [16.67%]; Chevron [16.67%]; Shell [16.67%]; Woodside Energy [16.67%]";"BHP [16.67%]; BP [16.67%]; Chevron [16.67%]; Shell [16.67%]; Woodside Energy [16.67%]; Mitsubishi [8.34%]; Mitsui Group [8.34%]";Operating;2004;;;;Export;4.6;mtpa;4.6;Perth;Burrup Peninsula;Western Australia;-20.59424;116.7767;exact;;;;;;
T0337;5;T033705;Australia;Australia and New Zealand;https://www.gem.wiki/North_West_Shelf_LNG_Terminal;North West Shelf LNG Terminal;T5;NWS T5;"Japan Australia LNG Pty Ltd [33.34%]; BHP [16.67%]; BP [16.67%]; Chevron [16.67%]; Shell [16.67%]; Woodside Energy [16.67%]";"BHP [16.67%]; BP [16.67%]; Chevron [16.67%]; Shell [16.67%]; Woodside Energy [16.67%]; Mitsubishi [8.34%]; Mitsui Group [8.34%]";Operating;2008;;;;Export;4.6;mtpa;4.6;Perth;Burrup Peninsula;Western Australia;-20.59424;116.7767;exact;;;;;;
T0338;1;T033801;Australia;Australia and New Zealand;https://www.gem.wiki/Pluto_LNG_Terminal;Pluto LNG Terminal ;T1;;"Woodside Energy [90.00%]; Kansai Electric Power Company [5.00%]; Tokyo Gas [5.00%]";"Woodside Energy [90.00%]; Kansai Electric Power Company [5.00%]; Tokyo Gas [5.00%]";Operating;2012;;;;Export;4.9;mtpa;4.9;Perth;Burrup Peninsula;Western Australia;-20.6128;116.76556;exact;;FID;2007;;;
T0338;2;T033802;Australia;Australia and New Zealand;https://www.gem.wiki/Pluto_LNG_Terminal;Pluto LNG Terminal;T2;;"Woodside Burrup Train 2 A Pty Ltd [51.00%]; Global Infrastructure Partners [49.00%]";"Woodside Energy [51.00%]; Global Infrastructure Partners [49.00%]";Proposed;2026;;;;Export;5;mtpa;5;Perth;Burrup Peninsula;Western Australia;-20.6128;116.76556;exact;;FID;2021;;;
